invoice_h_id,qty,unit_price_egp,discount_abs,line_total_after_disc,ship_to_address
300418,1,76.38,4.33,72.05,Sidi Gaber 70 Gameet Dewal
300418,3,17.32,5.00,46.96,
300418,6,60.94,15.49,350.15,
300418,7,57.16,35.29,364.83,SDG/223
300430,7,65.03,38.99,416.22,blk 6 - SMH - bridge
300430,2,203.98,36.15,371.81,"156 Tahrir st., near police st., SMH"
300430,2,21.84,1.93,41.75,
300430,4,404.88,147.80,1471.72,
300431,8,96.67,88.73,684.63,SMH/80
300431,4,33.10,13.36,119.04,SMH/141
300431,5,18.88,8.10,86.30,SMH/219
300431,6,139.52,126.44,710.68,"Tahrir 124, SMH zone"
300431,1,12.61,1.54,11.07,"Faisal 149, SMH zone"
300431,4,22.82,17.23,74.05,blk 17 - SMH - square
300431,5,181.63,142.74,765.41,
300431,4,197.42,126.02,663.66,
300439,4,491.13,471.53,1492.99,
300439,6,329.81,547.51,1431.35,SMH/57
300439,4,72.06,80.65,207.59,blk 20 - SMH - school
300439,3,7.21,6.71,14.92,
300439,2,184.45,88.52,280.38,
300439,4,12.73,11.32,39.60,
300439,4,138.86,174.16,381.28,blk 11 - SMH - square
300439,4,219.15,242.69,633.91,blk 21 - SMH - mosque
300441,5,93.02,78.22,386.88,blk 5 - SMH - park
300441,1,60.39,9.95,50.44,SMH/111
300441,9,17.82,17.72,142.66,blk 8 - SMH - square
300441,3,402.78,76.75,1131.59,SMH/6
300441,2,40.68,11.51,69.85,Smouh 86 Nasr
300441,3,34.95,9.28,95.57,Smouha 42 Industrila Zone
300441,3,95.71,25.09,262.04,blk 23 - SMH - market
300441,4,143.88,88.64,486.88,SMH/212
300441,8,19.71,16.94,140.74,blk 19 - SMH - metro
300446,4,391.02,235.15,1328.93,blk 17 - SMH - hospital
300446,2,218.64,102.65,334.63,
300446,5,553.35,451.64,2315.11,SMH/235
300446,7,140.32,212.75,769.49,"97 Industrial Zone st., near park, SMH"
300446,1,224.88,37.90,186.98,
300446,1,16.49,2.50,13.99,blk 29 - SMH - metro
300446,2,46.89,19.26,74.52,blk 8 - SMH - park
300458,3,44.91,16.76,117.97,"169 Corniche st., near police st., DNT"
300458,4,555.90,406.02,1817.58,blk 27 - DNT - metro
300458,3,137.26,12.63,399.15,"Tahrir 127, DNT zone"
300458,2,221.40,69.75,373.05,Downtow 140 Industrial Zone
300458,5,160.21,56.70,744.35,"Port Said 233, DNT zone"
300458,2,222.48,40.63,404.33,"Tahrir 35, DNT zone"
300458,4,31.12,12.72,111.76,Dontown 38 Geish
300458,1,179.34,12.32,167.02,Downtown 1133 Faisal
300473,1,219.56,65.87,153.69,Heliiopolis 109 Abbas
300473,3,85.64,62.69,194.23,Heliopolis 933 Port Said
300473,5,24.43,25.47,96.68,
300473,2,178.64,69.45,287.83,"71 Salah Salem st., near hospital, HLPL"
300473,3,435.96,274.83,1033.05,Helioppolis 196 Industrial Zone
300473,1,118.93,31.06,87.87,HLPL/24
300473,4,17.26,18.01,51.03,
300473,3,401.10,174.77,1028.53,"Faisal 167, HLPL zone"
300473,4,161.04,148.47,495.69,"216 Faisal st., near market, HLPL"
300480,4,77.87,67.62,243.86,HLPL/188
300480,7,78.74,122.10,429.08,blk 5 - HLPL - bridge
300480,4,100.22,93.09,307.79,blk 14 - HLPL - bridge
300480,6,234.72,207.38,1200.94,blk 2 - HLPL - mosque
300485,8,154.28,236.76,997.48,"8 Mustafa Nahhas st., near square, HLPL"
300485,6,25.90,32.96,122.44,
300485,5,26.09,22.72,107.73,HLPL/112
300485,3,183.39,93.44,456.73,blk 6 - HLPL - gas station
300485,8,56.06,61.74,386.74,Heliiopolis 122 Geish
300488,4,288.23,218.68,934.24,HLPL/15
300488,3,223.04,105.97,563.15,HLPL/176
300488,2,16.25,5.85,26.65,Hliopolis 40 Nasr
300488,3,22.46,13.77,53.61,"120 Mustafa Nahhas st., near metro, HLPL"
300488,2,109.86,48.44,171.28,"Geish 218, HLPL zone"
300490,3,17.26,8.15,43.63,blk 7 - HLPL - mosque
300490,5,300.51,261.29,1241.26,
300490,8,25.27,22.66,179.50,HLPL/131
300490,4,139.39,84.44,473.12,HLPL/68
300490,2,119.06,42.45,195.67,"9th District 227, HLPL zone"
300490,5,311.54,211.57,1346.13,HLPL/13
300490,4,49.32,27.39,169.89,HLPL/8
300490,3,190.96,90.22,482.66,"Haram 71, HLPL zone"
300491,3,460.74,228.12,1154.10,Heliopolis 27 Abbas
300491,2,331.38,144.24,518.52,
300491,5,23.57,29.51,88.34,Heliopolis 178 Zaeyd
300491,4,457.80,278.94,1552.26,Heliopols 67 Abbas
300491,4,32.01,27.97,100.07,"53 Nasr st., near gas station, HLPL"
300492,3,248.16,191.49,552.99,blk 8 - HLPL - gas station
300492,3,137.41,136.89,275.34,blk 5 - HLPL - park
300492,4,234.96,252.58,687.26,Heliopolis 79 oHrreya
300492,5,154.89,201.94,572.51,HLPL/38
300492,4,7.61,6.93,23.51,
300504,1,88.90,21.47,67.43,Helwan 3 7Sudan
300504,1,40.77,8.27,32.50,"161 Salah Salem st., near school, HLWN"
300504,7,47.57,68.38,264.61,
300504,1,163.86,27.22,136.64,
300504,6,32.47,50.24,144.58,Helwan 259th District
300504,4,426.30,336.38,1368.82,"9th District 125, HLWN zone"
300504,9,518.67,1082.01,3586.02,
300504,6,119.72,165.73,552.59,"194 Zayed st., near school, HLWN"
300504,5,74.73,77.39,296.26,blk 4 - HLWN - police st.
300509,4,63.38,50.06,203.46,
300509,2,177.06,82.49,271.63,"9th District 9, MAD zone"
300509,2,299.25,91.58,506.92,"Nile 161, MAD zone"
300509,2,81.56,33.52,129.60,"Haram 187, MAD zone"
300510,4,146.38,133.40,452.12,
300510,6,76.62,98.39,361.33,MAD/218
300510,4,538.05,494.91,1657.29,"98 Port Said st., near school, MAD"
300510,3,129.45,107.11,281.24,blk 15 - MAD - hospital
300510,4,144.14,171.98,404.58,
300510,3,96.58,87.58,202.16,blk 18 - MAD - school
300513,8,334.85,425.82,2252.98,blk 26 - MAD - market
300513,7,49.19,38.09,306.24,Maadi 6 0Faisal
300513,6,255.12,246.02,1284.70,blk 14 - MAD - hospital
300513,3,21.89,7.58,58.09,blk 14 - MAD - mosque
300514,1,117.76,8.94,108.82,"Industrial Zone 34, MAD zone"
300514,4,325.08,122.13,1178.19,
300514,6,263.76,158.54,1424.02,blk 6 - MAD - bridge
300514,6,79.68,58.50,419.58,"Port Said 134, MAD zone"
300514,3,48.74,17.61,128.61,"106 Geish st., near park, MAD"
300516,4,107.38,48.23,381.29,"Mustafa Nahhas 109, MAD zone"
300516,3,487.05,281.06,1180.09,Maadi 19 Industrrial Zone
300516,2,61.85,13.36,110.34,"Nasr 71, MAD zone"
300516,5,40.82,13.81,190.29,"Salah Salem 129, MAD zone"
300516,2,75.83,17.33,134.33,blk 21 - MAD - gas station
300516,5,16.47,13.44,68.91,MAD/69
300516,8,64.78,91.18,427.06,"213 Zayed st., near market, MAD"
300516,4,11.51,7.62,38.42,
300524,4,44.73,24.13,154.79,"160 Zayed st., near school, MAD"
300524,6,84.78,59.40,449.28,"202 Tahrir st., near mosque, MAD"
300524,2,48.11,15.31,80.91,MAD/157
300524,10,221.40,249.30,1964.70,Maadi 106 NNile
300527,7,192.70,119.42,1229.48,
300527,5,462.06,248.24,2062.06,Maadi 93 Suadn
300527,3,31.15,1.75,91.70,blk 12 - MAD - bridge
300527,3,76.22,13.06,215.60,"Tahrir 181, MAD zone"
300527,5,80.31,31.31,370.24,
300543,4,225.50,247.83,654.17,"Mustafa Nahhas 22, NSC zone"
300543,3,128.50,98.80,286.70,"79 Gamet Dewal st., near bridge, NSC"
300543,3,7.78,5.31,18.03,"212 Zayed st., near bridge, NSC"
300543,4,47.61,49.31,141.13,
300543,3,326.97,200.43,780.48,"Haram 53, NSC zone"
300543,3,49.28,35.85,111.99,"Zayed 59, NSC zone"
300543,2,95.04,38.84,151.24,"Nile 238, NSC zone"
300543,5,11.93,10.12,49.53,NSC/95
300543,4,8.51,8.60,25.44,"97 Corniche st., near school, NSC"
300543,1,528.87,99.02,429.85,NSC/169
300562,3,404.04,286.57,925.55,
300562,7,108.80,194.46,567.14,blk 5 - NC - school
300562,7,92.35,189.92,456.53,New Cairoo 124 Zayed
300562,6,330.12,344.82,1635.90,blk 21 - NC - market
300562,5,486.03,680.25,1749.90,NC/213
300562,5,79.05,104.18,291.07,NC/117
300562,2,461.04,232.23,689.85,"Gamet Dewal 227, NC zone"
300562,6,115.99,165.53,530.41,blk 16 - NC - police st.
300572,3,199.88,103.66,495.98,"Autostrad 232, NC zone"
300572,3,92.26,45.09,231.69,blk 1 - NC - market
300572,6,80.86,104.81,380.35,NC/87
300572,6,299.88,281.14,1518.14,Nw Cairo 228 Haram
300572,2,117.53,54.65,180.41,"26 Autostrad st., near metro, NC"
300572,5,234.96,188.10,986.70,New Cairo 123 Gameet Dewal
300572,3,18.00,6.57,47.43,New Cairro 141 Nasr
300572,3,23.93,12.71,59.08,
300572,5,142.43,140.12,572.03,"67 Horreya st., near park, NC"
300572,5,48.96,54.63,190.17,"57 Tahrir st., near school, NC"
300572,4,16.33,11.57,53.75,
300572,3,16.72,10.26,39.90,
300572,6,56.79,45.60,295.14,New Caro 70 Abbas
300577,3,146.07,56.07,382.14,"Faisal 105, OBR zone"
300577,4,17.06,6.21,62.03,blk 15 - OBR - park
300577,4,160.36,40.44,601.00,"Sudan 207, OBR zone"
300577,7,18.38,12.48,116.18,Obor 125 Salah Salem
300577,2,249.84,59.03,440.65,blk 28 - OBR - school
300582,1,220.79,27.97,192.82,"114 Nile st., near gas station, SHB"
300582,2,229.68,14.63,444.73,SHB/55
300582,4,24.91,8.27,91.37,Shubr a156 Nile
300582,5,139.13,64.99,630.66,SHB/181
300583,3,288.23,127.81,736.88,Shubra 50 Industrial Zone
300583,4,140.98,98.49,465.43,
300583,5,150.48,119.82,632.58,blk 4 - SHB - police st.
300583,3,127.20,53.23,328.37,blk 23 - SHB - police st.
300583,3,17.59,7.58,45.19,"Nile 142, SHB zone"
300583,1,76.22,12.60,63.62,
300583,2,25.58,7.95,43.21,
300583,7,332.01,318.95,2005.12,"Horreya 175, SHB zone"
300583,3,321.30,122.93,840.97,
300583,2,83.05,27.14,138.96,blk 17 - SHB - bridge
300583,3,225.60,48.17,628.63,Shubra 2 2Salah Salem
300600,4,119.30,58.98,418.22,ZMK/197
300600,2,87.26,33.15,141.37,
300603,5,150.33,91.47,660.18,
300603,2,217.51,62.41,372.61,
300603,5,98.21,83.22,407.83,blk 28 - OCT - park
300603,4,80.70,53.81,268.99,"106 Faisal st., near bridge, OCT"
300603,4,158.84,91.98,543.38,OCT/100
300606,3,223.92,93.26,578.50,
300606,8,131.08,207.21,841.43,"42 Tahrir st., near gas station, OCT"
300606,2,11.71,1.99,21.43,
300606,6,152.00,152.47,759.53,OCT/17
300606,3,18.63,8.47,47.42,6th of October 6 Nile
300606,4,71.83,53.50,233.82,6th f October 42 Corniche
300606,2,467.16,153.37,780.95,OCT/10
300606,4,139.52,89.52,468.56,6th of October 359 th District
300606,4,8.66,5.24,29.40,"194 Port Said st., near bridge, OCT"
300606,2,102.82,45.67,159.97,blk 2 - OCT - mosque
300606,1,82.90,11.10,71.80,
300606,3,146.53,52.24,387.35,
300606,3,85.09,39.75,215.52,"92 Nile st., near gas station, OCT"
300610,4,322.88,116.12,1175.40,6h of October 134 Abbas
300610,5,161.88,85.69,723.71,"9 Faisal st., near square, OCT"
300612,3,86.04,29.17,228.95,"Salah Salem 104, OCT zone"
300612,2,225.60,56.03,395.17,OCT/173
300612,3,7.95,1.51,22.34,
300612,2,109.62,26.21,193.03,OCT/102
300612,3,380.52,143.56,998.00,OCT/189
300616,5,11.86,2.90,56.40,"112 Autostrad st., near market, OCT"
300616,5,431.34,149.40,2007.30,"51 Faisal st., near mosque, OCT"
300616,5,506.43,316.17,2215.98,
300616,6,40.82,15.39,229.53,6tho f October 180 Abbas
300619,8,11.74,27.57,66.35,OCT/98
300619,3,381.78,334.08,811.26,OCT/60
300619,4,11.73,15.67,31.25,"Corniche 119, OCT zone"
300619,7,92.74,161.54,487.64,OCT/236
300619,5,18.36,24.90,66.90,6th of Octobe r2 Geish
300619,1,42.35,11.25,31.10,blk 18 - OCT - park
300619,1,83.29,21.40,61.89,"134 Zayed st., near gas station, OCT"
300621,2,12.29,5.75,18.83,"230 Nasr st., near market, OCT"
300621,4,74.89,91.76,207.80,"Geish 161, OCT zone"
300621,9,13.48,33.87,87.45,
300621,5,99.84,104.56,394.64,"105 Tahrir st., near school, OCT"
300621,2,19.75,7.76,31.74,"Abbas 3, OCT zone"
300621,2,8.48,4.28,12.68,6th of Octoberr 108 Industrial Zone
300621,4,56.06,60.61,163.63,6th of Octoer 213 Faisal
300621,2,554.88,333.89,775.87,
300635,4,96.58,34.07,352.25,"Zayed 114, BLD zone"
300635,5,73.40,49.93,317.07,blk 4 - BLD - hospital
300635,2,47.66,14.30,81.02,"10 Corniche st., near gas station, BLD"
300635,5,8.14,6.09,34.61,BLD/102
300638,4,8.73,4.24,30.68,BLD/217
300638,4,45.54,11.25,170.91,BLD/163
300638,5,442.26,230.03,1981.27,
300638,3,124.25,64.82,307.93,"9th District 16, BLD zone"
300638,2,213.82,35.91,391.73,Boulak Dakrour 181  Autostrad
300638,3,143.09,55.71,373.56,blk 2 - BLD - park
300638,7,230.40,81.15,1531.65,blk 23 - BLD - park
300638,3,133.72,32.37,368.79,
300638,5,548.76,454.95,2288.85,"Faisal 88, BLD zone"
300638,4,49.23,17.16,179.76,"Haram 13, BLD zone"
300638,4,11.93,5.42,42.30,blk 24 - BLD - mosque
300648,6,332.01,282.03,1710.03,blk 22 - DKK - school
300648,2,202.54,77.44,327.64,DKK/61
300648,5,234.96,230.46,944.34,Dokki 173 Sala hSalem
300648,6,42.12,30.51,222.21,DKK/24
300648,2,185.53,65.42,305.64,
300648,4,117.29,102.90,366.26,
300652,2,13.05,4.87,21.23,"211 Abbas st., near square, DKK"
300652,2,8.73,3.07,14.39,"Haram 228, DKK zone"
300652,4,329.49,223.30,1094.66,DKK/35
300652,6,209.31,228.38,1027.48,"Sudan 174, DKK zone"
300652,7,42.35,56.11,240.34,"Industrial Zone 144, DKK zone"
300660,5,11.71,6.61,51.94,blk 24 - DKK - hospital
300660,4,221.40,77.07,808.53,
300660,4,141.06,50.11,514.13,"147 Haram st., near park, DKK"
300660,5,103.49,78.55,438.90,"Port Said 164, DKK zone"
300663,3,13.50,5.15,35.35,
300663,3,513.57,285.14,1255.57,
300663,4,536.52,266.08,1880.00,
300663,7,160.51,195.82,927.75,DKK/105
300663,3,105.31,45.58,270.35,blk 4 - DKK - police st.
300663,3,145.20,84.88,350.72,"Autostrad 21, DKK zone"
300663,8,507.45,672.68,3386.92,"53 Sudan st., near market, DKK"
300663,4,12.41,9.68,39.96,Dokki 198I ndustrial Zone
300664,2,481.95,190.47,773.43,DKK/183
300664,3,146.68,83.50,356.54,DKK/70
300664,4,86.78,64.02,283.10,Dokkki 230 Horreya
300664,6,186.96,213.67,908.09,blk 7 - DKK - park
300664,4,145.92,115.48,468.20,
300664,4,188.32,146.71,606.57,DKK/50
300664,1,72.22,16.07,56.15,"Zayed 202, DKK zone"
300665,4,227.52,228.67,681.41,"Geish 120, FSL zone"
300665,5,124.02,142.64,477.46,"138 Tahrir st., near park, FSL"
300665,3,522.75,312.06,1256.19,FSL/171
300665,4,13.60,12.81,41.59,
300666,4,30.69,14.67,108.09,Faisa l145 Nile
300666,4,469.71,258.56,1620.28,"219 Horreya st., near bridge, FSL"
300666,2,164.91,56.97,272.85,"176 Nasr st., near bridge, FSL"
300666,5,64.05,65.80,254.45,FSL/184
300666,6,178.82,221.61,851.31,
300666,4,426.72,239.13,1467.75,
300668,7,18.00,37.46,88.54,blk 29 - FSL - school
300668,4,25.97,27.47,76.41,"Nasr 67, FSL zone"
300668,6,12.31,17.52,56.34,blk 7 - FSL - park
300668,4,64.11,65.98,190.46,blk 3 - FSL - park
300668,4,34.78,41.69,97.43,"188 Salah Salem st., near bridge, FSL"
300668,2,13.65,4.28,23.02,blk 10 - FSL - square
300668,8,289.17,742.38,1570.98,Faisal 208 Faissal
300668,1,227.52,48.83,178.69,FSL/206
300668,4,55.33,53.59,167.73,"87 Sudan st., near bridge, FSL"
300669,7,128.62,123.52,776.82,FSL/228
300669,7,550.29,616.41,3235.62,"126 Corniche st., near bridge, FSL"
300669,2,32.34,15.10,49.58,blk 10 - FSL - mosque
300669,3,250.08,118.35,631.89,
300669,6,415.80,211.60,2283.20,blk 26 - FSL - bridge
300669,3,240.72,121.63,600.53,FSL/2
300669,2,12.84,4.04,21.64,"Zayed 72, FSL zone"
300675,4,182.16,33.34,695.30,Faisal 4 Haram
300675,5,91.01,17.71,437.34,
300675,6,84.94,62.54,447.10,Faisa 56 Sudan
300675,4,8.34,2.60,30.76,FSL/215
300675,4,55.69,26.21,196.55,FSL/225
300677,4,234.96,122.45,817.39,
300677,4,111.98,31.20,416.72,Faisal 61 oCrniche
300677,4,91.49,24.45,341.51,FSL/19
300677,5,94.85,60.32,413.93,FSL/82
300677,3,232.56,71.71,625.97,
300677,2,324.45,53.36,595.54,
300680,2,48.29,11.47,85.11,Faisal 159 Indutrial Zone
300680,2,259.92,61.81,458.03,
300680,2,106.67,33.37,179.97,Faisal 80 Zayyed
300680,4,64.66,51.94,206.70,"Nasr 89, FSL zone"
300680,6,16.42,15.00,83.52,blk 22 - FSL - gas station
300682,5,189.90,195.71,753.79,Faisal 32 Salah Salem
300682,4,35.97,26.44,117.44,
300682,5,66.31,85.04,246.51,"Corniche 81, FSL zone"
300682,4,422.10,278.13,1410.27,"Mustafa Nahhas 129, FSL zone"
300682,2,112.45,53.94,170.96,"4 Faisal st., near mosque, FSL"
300682,3,40.55,24.14,97.51,"54 Mustafa Nahhas st., near market, FSL"
300682,7,93.31,132.50,520.67,FSL/50
300684,8,125.55,131.68,872.72,blk 12 - FSL - square
300684,9,551.31,890.33,4071.46,
300684,4,23.28,10.08,83.04,FSL/137
300684,2,386.82,100.88,672.76,"Nile 151, FSL zone"
300684,4,182.51,150.00,580.04,Faisal 40 oHrreya
300686,4,204.39,242.27,575.29,Faisaal 103 Haram
300686,6,11.85,19.49,51.61,FSL/103
300686,6,211.15,318.24,948.66,"9 Horreya st., near school, FSL"
300686,1,391.86,116.34,275.52,"Geish 25, FSL zone"
300686,6,473.79,648.28,2194.46,blk 12 - FSL - school
300686,4,541.11,452.67,1711.77,blk 29 - FSL - mosque
300686,6,105.41,156.58,475.88,
300691,2,56.73,34.12,79.34,"Mustafa Nahhas 28, FSL zone"
300691,1,106.91,24.42,82.49,"Port Said 176, FSL zone"
300691,3,13.18,8.40,31.14,blk 27 - FSL - school
300691,4,8.00,6.96,25.04,Faisal 178 IndustrialZ one
300691,6,181.46,347.49,741.27,"Corniche 160, FSL zone"
300694,4,155.19,171.53,449.23,
300694,2,58.68,25.82,91.54,"224 Tahrir st., near mosque, HOC"
300694,4,122.84,85.62,405.74,Hadayek Ocober 140 Zayed
300694,2,46.08,22.86,69.30,"159 Haram st., near market, HOC"
300694,4,451.92,494.02,1313.66,Hadyaek October 215 Abbas
300699,3,161.57,141.95,342.76,Hadayek OOctober 233 Haram
300699,4,114.34,100.81,356.55,HOC/227
300699,5,7.66,8.36,29.94,HOC/160
300699,3,244.80,210.52,523.88,Hadayek October 2205 Tahrir
300706,6,283.82,93.25,1609.67,HOC/229
300706,7,207.05,113.95,1335.40,"76 Geish st., near square, HOC"
300706,4,22.39,3.82,85.74,"9 Faisal st., near gas station, HOC"
300706,3,42.39,4.80,122.37,
300706,3,222.02,37.95,628.11,"80 Port Said st., near market, HOC"
300706,1,381.36,50.64,330.72,HOC/118
300715,5,82.90,16.96,397.54,"110 Faisal st., near hospital, HRM"
300715,5,123.55,23.81,593.94,"84 Sudan st., near metro, HRM"
300715,3,494.19,22.68,1459.89,"Gamet Dewal 237, HRM zone"
300719,4,170.19,179.29,501.47,"116 Geish st., near market, HRM"
300719,4,7.26,8.68,20.36,Haram 6 Sudan
300719,5,64.97,75.60,249.25,Harm 68 Faisal
300719,5,19.55,22.31,75.44,
300719,4,62.10,55.28,193.12,Haram 72 Industriial Zone
300719,7,249.12,502.39,1241.45,HRM/238
300720,3,114.46,20.05,323.33,blk 25 - HRM - gas station
300720,8,140.45,142.36,981.24,"Faisal 62, HRM zone"
300720,5,121.42,58.13,548.97,
300720,3,7.99,2.41,21.56,"22 Haram st., near police st., HRM"
300720,6,261.12,171.88,1394.84,Haram 21 Mustafaa Nahhas
300720,5,163.55,54.89,762.86,"Nile 107, HRM zone"
300720,2,478.38,93.50,863.26,blk 4 - HRM - hospital
300723,5,116.47,28.00,554.35,"Salah Salem 182, HRM zone"
300723,3,190.45,70.62,500.73,"Haram 234, HRM zone"
300723,4,83.13,16.44,316.08,blk 6 - HRM - school
300723,5,235.44,70.17,1107.03,
300723,6,11.70,6.48,63.72,"Abbas 139, HRM zone"
300723,4,124.74,43.65,455.31,
300723,5,119.20,71.78,524.22,
300724,4,45.81,36.58,146.66,
300724,4,316.26,289.92,975.12,blk 27 - IMB - park
300753,-2,126.61,0.00,253.22,
300753,6,408.24,204.32,2245.12,blk 25 - MHS - police st.
300753,4,126.61,0.00,506.44,MHS/103
300753,5,502.86,435.02,2079.28,"Horreya 239, MHS zone"
300753,4,173.71,60.53,634.31,Mohandessin 1 7Horreya
300753,4,47.03,7.57,180.55,MHS/159
300755,3,107.50,49.30,273.20,Mohandessin 261 Industrial Zone
300755,6,163.86,180.05,803.11,Mohandessinn 150 Salah Salem
300755,2,22.92,7.77,38.07,"168 Autostrad st., near park, MHS"
300755,2,33.50,9.25,57.75,"237 Sudan st., near square, MHS"
300755,6,24.50,26.19,120.81,blk 15 - MHS - market
300755,2,158.08,29.37,286.79,"215 Haram st., near metro, MHS"
300784,3,24.67,14.09,59.92,Sheih Zayed 53 Mustafa Nahhas
300784,2,34.49,12.40,56.58,
300784,2,140.75,44.67,236.83,"Faisal 122, SZ zone"
300784,3,389.34,219.52,948.50,blk 22 - SZ - park
300788,2,238.08,82.14,394.02,"Nasr 231, SZ zone"
300788,2,24.10,3.30,44.90,"20 9th District st., near hospital, SZ"
300788,4,73.16,49.91,242.73,blk 28 - SZ - mosque
300791,6,89.86,91.43,447.73,BNH/157
300791,5,120.95,120.58,484.17,blk 4 - BNH - park
300791,5,405.30,306.60,1719.90,
300791,7,185.12,248.75,1047.09,
300791,5,341.46,341.88,1365.42,
300792,2,72.06,31.25,112.87,"Abbas 234, BNH zone"
300792,5,30.36,34.43,117.37,"116 Haram st., near park, BNH"
300796,4,85.88,55.23,288.29,
300796,3,32.90,11.20,87.50,"Corniche 48, BNH zone"
300796,2,473.79,68.11,879.47,"90 9th District st., near gas station, BNH"
300796,6,190.61,132.31,1011.35,"Mustafa Nahhas 15, BNH zone"
300811,9,12.74,10.41,104.25,
300811,4,16.58,8.70,57.62,Shubra EEl Kheima 43 Abbas
300811,1,25.94,4.17,21.77,Shubra El Keima 106 Mustafa Nahhas
300811,6,17.96,17.48,90.28,
300811,5,219.97,165.16,934.69,blk 18 - SHK - mosque
300811,5,447.30,93.87,2142.63,SHK/70
300811,3,208.69,95.77,530.30,"26 Autostrad st., near square, SHK"
300811,2,238.08,66.25,409.91,Shubra El Kheima2 39 Geish
300811,4,138.32,79.51,473.77,blk 2 - SHK - school
300817,4,12.78,2.70,48.42,Agami 212 Autostrrad
300817,3,75.75,27.45,199.80,"Horreya 99, AGM zone"
300817,4,500.31,257.18,1744.06,"159 Abbas st., near school, AGM"
300817,3,184.98,47.44,507.50,blk 24 - AGM - square
300823,6,12.18,4.69,68.39,Agam 77 Corniche
300823,4,199.67,61.19,737.49,"210 Abbas st., near police st., AGM"
300823,6,141.66,153.49,696.47,"104 Horreya st., near metro, AGM"
300823,4,85.09,23.63,316.73,"187 Nile st., near market, AGM"
300823,3,145.46,34.55,401.83,"Industrial Zone 82, AGM zone"
300823,4,388.92,161.31,1394.37,"52 Zayed st., near school, AGM"
300823,2,304.61,91.08,518.14,Agam 85 Salah Salem
300823,4,126.85,32.85,474.55,
300823,1,22.80,1.59,21.21,AGM/133
300823,8,30.26,26.66,215.42,
300823,4,65.76,13.76,249.28,"Autostrad 141, AGM zone"
300823,5,45.05,28.14,197.11,"214 Haram st., near market, AGM"
300823,6,23.90,13.31,130.09,blk 6 - AGM - mosque
300823,3,320.36,115.54,845.54,"185 Industrial Zone st., near police st., AGM"
300823,4,7.59,4.37,25.99,Agamii 100 Nasr
300825,5,7.35,5.19,31.56,"Mustafa Nahhas 230, AGM zone"
300825,2,389.76,70.68,708.84,AGM/174
300825,4,201.93,59.46,748.26,AGM/210
300825,4,97.25,31.86,357.14,"170 Horreya st., near school, AGM"
300825,3,44.82,17.43,117.03,blk 23 - AGM - park
300829,6,257.04,132.61,1409.63,blk 1 - ASF - school
300829,2,25.03,2.39,47.67,blk 29 - ASF - bridge
300829,4,91.01,17.01,347.03,ASF/49
300829,2,72.85,15.19,130.51,ASF/53
300837,4,429.24,272.41,1444.55,
300837,4,263.04,181.28,870.88,"217 Industrial Zone st., near mosque, BOA"
300837,7,24.55,34.69,137.16,BOA/164
300837,4,119.06,108.19,368.05,blk 23 - BOA - police st.
300838,3,458.64,371.97,1003.95,blk 4 - BOA - metro
300838,3,34.88,20.51,84.13,Borg El Arab 181 Tahir
300855,6,445.20,628.55,2042.65,"15 Faisal st., near square, MDR"
300855,4,179.17,134.37,582.31,"187 Geish st., near gas station, MDR"
300855,2,13.29,6.08,20.50,Mandarra 99 Sudan
300855,5,383.04,502.72,1412.48,"179 Tahrir st., near gas station, MDR"
300855,4,71.59,81.69,204.67,
300855,2,306.81,185.87,427.75,MDR/128
300855,7,220.17,348.12,1193.07,
300857,2,16.25,5.38,27.12,blk 29 - MTZ - metro
300857,7,8.00,12.67,43.33,blk 4 - MTZ - police st.
300857,4,104.45,54.11,363.69,
300857,2,91.78,36.27,147.29,"176 Tahrir st., near market, MTZ"
